url,index,title,press,date,keyword,content,Scraped_date,Exist
http://www.metroseoul.co.kr/article/20231115500065,105,"포항시, ‘배터리 선도 도시 포항 국제 컨퍼런스 2023' 개최",메트로신문,6일 전,포스코퓨처엠 배터리,"3부에서는 박주영 IMERYS 대표가 '리튬이온배터리의 제품 개발과 소재 혁신'을, 홍정진 포스코퓨처엠 상무는 '포스코퓨처엠의 이차전지 소재사업 미래 전략'을 발표했다. 이어 정호일 포스코경영연구원 연구위원이 '전기차 대중화 시대와 업계 이슈'를, 이진욱 성일하이텍 전무가 ' 리사이클링...",2023-11-21,없는 값
http://www.kbsm.net/news/view.php?idx=412095,119,배터리 기술 초격차 선도도시 ‘포항’에서 국제컨퍼런스 열렸다,경북신문,7일 전,포스코퓨처엠 배터리,"3부에서는 박주영 IMERYS 대표가 ‘리튬이온배터리의 제품 개발과 소재 혁신’을, 홍정진 포스코퓨처엠 상무는 ‘포스코퓨처엠의 이차전지 소재사업 미래 전략’을 발표했다. 이어 정호일 포스코경영연구원 연구위원이 ‘전기차 대중화 시대와 업계 이슈’를, 이진욱 성일하이텍 전무가 ‘...",2023-11-21,없는 값
http://www.industrynews.co.kr/news/articleView.html?idxno=51542,129,"전지보국 꿈꾸는 포항, 배터리 국제 컨퍼런스 'POBATT 2023' 개최",인더스트리뉴스,6일 전,포스코퓨처엠 배터리,"3부에서는 이메리스(IMERYS) 박주영 대표가 '리튬이온배터리의 제품 개발과 소재 혁신'을, 포스코퓨처엠 홍정진 상무는 '포스코퓨처엠의 이차전지 소재사업 미래 전략'을 발표했다. 이어 포스코경영연구원 정호일 연구위원이 '전기차 대중화 시대와 업계 이슈'를, 성일하이텍 이진욱 전무가 '...",2023-11-21,없는 값
http://www.thelec.kr/news/articleView.html?idxno=24068,139,"OCI-포스코퓨처엠 합작사, 음극재 핵심소재 고연화점 피치 공장 준공",디일렉,1주 전,포스코퓨처엠 배터리,"주로 음극재 표면의 코팅용 소재로 사용되어 배터리 충전 · 방전 효율 향상과 배터리 수명을 늘리는데 핵심적인 역할을 한다. 피앤오케미칼은 고부가가치 소재 분야의 경쟁력 강화를 위해 2020년 7월 OCI홀딩스와 포스코퓨처엠이 설립한 합작법인이다. 합작법인은 현재 OCI홀딩스가 49%, 이 51%의...",2023-11-21,없는 값
http://www.startuptoday.co.kr/news/articleView.html?idxno=148754,164,"포항시, '배터리 선도 도시 포항 국제 컨퍼런스 2023' 개최",오늘경제,6일 전,포스코퓨처엠 배터리,"3부에서는 박주영 IMERYS 대표가 '리튬이온배터리의 제품 개발과 소재 혁신'을, 홍정진 포스코퓨처엠 상무는 '포스코퓨처엠의 이차전지 소재사업 미래 전략'을 발표했다. 이어 정호일 포스코경영연구원 연구위원이 '전기차 대중화 시대와 업계 이슈'를, 이진욱 성일하이텍 전무가 ' 리사이클링...",2023-11-21,없는 값
https://biz.chosun.com/industry/company/2023/10/24/JZQYUHTHRZHWNFBAH632IXLDW4/?utm_source=naver&utm_medium=original&utm_campaign=biz,178,"포스코퓨처엠, 3분기 영업익 전년比 54.6%↓…매출은 최대",조선비즈,4주 전,포스코퓨처엠 배터리,"포스코퓨처엠이 배터리소재 사업 성장에 힘입어 분기 최대 매출을 경신했지만, 영업이익은 크게 감소한 것으로 나타났다. 포스코퓨처엠은 3분기 실적(연결 기준)이 매출 1조2858억원, 영업이익 371억원으로 잠정 집계됐다고 24일 밝혔다. 전년 동기 대비 매출은 22.1% 증가했으나 영업이익은 54.6% 감소했다....",2023-11-21,없는 값
http://www.fnnews.com/news/202310241149489055,186,"""야속한 판가""...포스코퓨처엠, 매출 최대에도 영업익은 '반토막'(종합)",파이낸셜뉴스언론사 선정,4주 전,포스코퓨처엠 배터리,"포스코퓨처엠은 2026년 전기차 배터리의 안정성과 수명을 극대화할 수 있는 단결정 단독 적용 양극재를 양산 및 공급하겠다는 계획이다. 이밖에도 가격 경쟁력을 갖춘 리튬인산철(LFP) 배터리용 양극재, 고전압 미드니켈·망간리치 양극재 등 제품 개발도 집중하겠다는 입장이다. 관계자는 ""최근...",2023-11-21,없는 값
https://www.chosun.com/economy/industry-company/2023/10/23/GFZEY7CCX5C4NLRDG5VQ3IZLBE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,187,8000t 인조흑연 공장 조기 가동… 中 수출 통제에 맞대응,조선일보,4주 전,포스코퓨처엠 배터리,"산업통상자원부는 23일 기획재정부, 외교부 등 관계부처, LG에너지솔루션·삼성SDI·SK온·포스코퓨처엠 등 기업, 배터리협회, 소부장 공급망센터, 광해광업공단 등이 참석한 가운데 ‘민관 합동 흑연 공급망 대응회의’를 열고 대책을 논의했다. 우선 내년부터 가동할 예정이었던 의 연산 8000t 규모...",2023-11-21,없는 값
https://www.nbntv.kr/news/articleView.html?idxno=81513,189,"흙 속의 진주 캔다…OCI∙포스코퓨처엠, 음극재 핵심소재 '고연화점 피치' 합작공장 준공",NBNTV,1주 전,포스코퓨처엠 배터리,"김준형 포스코퓨처엠 사장, 김종국 피앤오케미칼 사장 등 사업 관계자와 최원철 공주시장 등 지역관계자가 참석한 가운데 진행됐다. 이번에 준공된 고연화점 피치 공장은 충남 공주시 탄천산업단지 내 3만2500㎡ 규모의 부지에 963억원을 들여 설립했다. 생산능력은 연 1만5000t으로, 음극재에 들어가는...",2023-11-21,없는 값
http://news.tf.co.kr/read/economy/2055962.htm,5,에코프로머티리얼즈 상장 D-Day…개미들 '걱정' 반 '기대' 반,더팩트언론사 선정,5일 전,에코프로비엠 배터리,"에코프로머티리얼즈는 친환경 배터리 시장 성장으로 전구체 수요가 2027년까지 연 평균 30%의 성장을 이어나갈 것으로 관측, 하이니켈 전구체 분야에서... 현재는 회사 매출 비중의 90% 이상이 계열사인 에코프로비엠에서 나온다. 김 대표는 지난 2일 열린 기업설명회에서 ""향후 5년간 2개 이상 회사와의 외부...",2023-11-21,없는 값
http://moneys.mt.co.kr/news/mwView.php?no=2023112009554933379,6,"[STOCK] ""4형제 잘 나가네"" 2차전지 훈풍에 에코프로 70만원 회복",머니S언론사 선정,1일 전,에코프로비엠 배터리,"에코프로비엠과 에코프로, 에코프로에이치엔, 에코프로머티 등 에코프로 4형제가 20일 장초반 나란히 상승세를 기록했다. 한국거래소에 따르면... 파악된다""며 ""중장기적인 배터리시장의 구조적인 성장은 지속될 것""이라고 전망했다. 다만 그는 ""단기적으로는 및 양극재 평균판매단가(ASP)가...",2023-11-21,없는 값
https://www.wikitree.co.kr/articles/903117,7,에코프로머티리얼즈 코스피 입성…조달금으로 공장 증설 예정,위키트리,2일 전,에코프로비엠 배터리,"지주사 에코프로, 배터리 양극 소재 회사인 에코프로비엠, 환경 전문 기업인 에코프로에이치엔에 이어 자본시장에 입성한 4번째 가족사가 됐다. 이날 기념식에는 김병훈 에코프로머티리얼즈 대표이사, 송호준 에코프로 대표이사 뿐만 아니라 와 오랜 기간 협력관계를 구축하고 있는 허개화 GEM...",2023-11-21,없는 값
https://www.asiatoday.co.kr/view.php?key=20231113010008134,10,"[신사업 승부수] '필환경' 다크호스 에코프로, 배터리 금속부터 재활용까지",아시아투데이,1주 전,에코프로비엠 배터리,"에코프로비엠의 생산 거점인 에코배터리 포항캠퍼스는 세계에서도 유일한 '완결된 생산체제(Closed Loop Eco system'을 구축하고 있다. 폐배터리를 회수해 분해하고, 전구체와 리튬을 전환해 양극재를 생산하는 계열사들을 한 곳에 모은 것이다. 예를들어 씨앤지에서 폐를 회수해 분해하면...",2023-11-21,없는 값
http://news.heraldcorp.com/view.php?ud=20231116000568,17,"K-2차전지株, 테슬라 주가 올라도 힘을 못 받네…“에코프로비엠, 장기적으로 봐야” [투자360]",헤럴드경제언론사 선정,5일 전,에코프로비엠 배터리,"에코프로비엠에 대해서는 올해는 원재료 가격 변동의 영향으로 실적이 부진했지만, 내년 하반기부터 마진율이 회복될 것이라고 내다봤다. 목표주가 37만원과 투자의견 ‘매수’도 유지했다. 박 연구원은 ▷리튬 가격 내년 4분기께 하향 안정화 ▷하이니켈 마진율 정상 수준 회복 ▷그룹사 내...",2023-11-21,없는 값
http://www.ezyeconomy.com/news/articleView.html?idxno=127815,18,"적자 밝힌 에코프로머티, 예상 밖 '강세'",이지경제,3일 전,에코프로비엠 배터리,"반면 코스닥에 등록된 형제주(株)인 에코프로와 에코프로비엠, 에코프로에이치엔 등의 주가는 약 3~5% 이상 하락하며 약세를 면치 못했다. 세계 전기차... 김철중 미래에셋증권 연구원은 ""리튬 가격이 7월 이후 다시 하락하는 모습을 보이면서 가격 추가하락을 예상한 글로벌 완성차 업체들의 주문...",2023-11-21,없는 값
http://www.edaily.co.kr/news/newspath.asp?newsid=01305446635804080,21,"롤러코스터 탄 에코프로 형제, 다시 고평가 논란 직면",이데일리언론사 선정,1주 전,에코프로비엠 배터리,자회사인 에코프로비엠(247540) 역시 20만원 중반대까지 밀렸다. 고금리와 업황 둔화로 부진했던 3분기 실적을 바탕으로 증권가에서 일제히 밸류에이션이... 에코프로 그룹주에 대한 일종의 ‘팬덤’식 수급을 우려하고 있다. 한병화 유진투자증권 연구원은 “국내 주식시장에 상장된 양극재 등 일부 ...,2023-11-21,없는 값
https://www.news1.kr/articles/5224613,25,"에코프로, 인도네시아 니켈제련소 추가 지분투자…공급량 확대",뉴스1,1주 전,에코프로비엠 배터리,에코프로(086520)가 배터리 핵심 광물인 니켈 확보를 위해 인도네시아 니켈 제련소 추가 지분 투자를 결정했다. 에코프로는 중국 GEM(거린메이)이 운영... 에코프로머티리얼즈(450080)는 QMB에서 공급받은 니켈로 전구체를 생산해 (247540)과 이엠 등 양극재 생산 가족사에 공급한다....,2023-11-21,없는 값
http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20231112.99099003357,28,"에코프로머티리얼즈 등 5개사, DGB로부터 5000억 지원받는다",국제신문,1주 전,에코프로비엠 배터리,에코프로머티리얼즈는 중국이 지배하는 전구체 자립도를 높여 K-배터리 인프라를 구축하기 위해 오는 17일 상장을 앞뒀다. 김병훈 에코프로머티리얼즈 대표는 “글로벌 전기차 시장 성장에 발맞춰 포항캠퍼스에 소재한 가족사들이 이차전지 소재 생산능력 확대를 위한 시설투자와 원재료 구입에 대한...,2023-11-21,없는 값
https://www.mk.co.kr/article/10871468,30,"“아저씨, 어떡하죠?”…이미 반토막 난 에코프로, 증권가 “팔아라”",매일경제언론사 선정,1주 전,에코프로비엠 배터리,주가가 폭락하자 에코프로에 대한 매도 보고서를 낸 연구원에게 비판의 화살이 쏟아졌다. 급기야 이 연구원과 ‘배터리 아저씨’로 불리는 박순혁... 에코프로비엠 영업이익이 메탈 가격 하락에 따른 수익성 악화로 인해 전년보다 68% 감소한 데 따른 영향이 컸다는 분석이다. 김현수 하나증권 연구원은...,2023-11-21,없는 값
http://www.edaily.co.kr/news/newspath.asp?newsid=03808086635801784,34,"에코프로머티리얼즈, 몸값 3조 도전…'고평가 vs 적정' 갈리는 시선",이데일리언론사 선정,2주 전,에코프로비엠 배터리,K배터리 생태계 구축에 주춧돌 역할을 하겠다”고 밝혔다. 에코프로머티리얼즈는 지난 2017년 설립된 전구체 생산 전문업체로 에코프로그룹... 현재는 생산 전구체 대다수를 에코프로비엠(247540)이 소비하지만 4년 뒤에는 외부 판매 비중을 최대 50%까지 확대하겠다는 방침이다. 고평가 논란...,2023-11-21,없는 값
https://www.hankyung.com/article/2023110277216,35,"""비싸지 않다""…'마지막 대어' 에코프로머티리얼즈, 코스피 도전",한국경제언론사 선정,2주 전,에코프로비엠 배터리,"에코프로머티리얼즈는 하이니켈 배터리에 탑재되는 전구체 국내 유일의 생산업체다. 전구체란 배터리 핵심 요소인 양극재의 기초 재료다. 배터리... 회사가 전구체를 생산하면, 그룹 내 양극재 제조사인 에코프로비엠과 에코프로EM이 양극재를 만들어 내는 구조라서다. 현재 그룹이 추진하는 원료 확보...",2023-11-21,없는 값
https://news.imaeil.com/page/view/2023103114262095498,36,에코프로머티리얼즈 곧 상장…2차전지주 반등 이끌까,매일신문,3주 전,에코프로비엠 배터리,"LG에너지솔루션을 비롯한 배터리 기업은 물론 에코프로비엠, 엘앤에프 등 소재 기업도 일제히 하락했다. 전기차 업계를 선도하는 테슬라의 부진으로 악화된 투자 심리가 국내 장에도 부정적 영향을 미치고 있다. 이런 상황에 그룹의 계열사인 머티리얼즈가 상장을 앞두고 있다....",2023-11-21,없는 값
https://www.hankyung.com/article/2023110667101,37,포항 '배터리 리사이클링 혁신특구' 도전장,한국경제,2주 전,에코프로비엠 배터리,"양극 소재 계열사인 에코프로비엠의 제조 과정에서 나오는 불량품 등 폐기대상물(스크랩)을 에코프로씨엔지로 가져와 핵심 소재를 추출, 이를 다시 에코프로비엠 등에 소재로 공급하는 식이다. GS건설의 폐배터리 재활용 자회사 에너지머티리얼즈도 오는 12월 영일만산단에 연간 2만t 규모의 폐...",2023-11-21,없는 값
http://www.seoulwire.com/news/articleView.html?idxno=522497,39,"에코프로머티리얼즈, 2거래일 만에 상한가…공모가 대비 105%↑",서울와이어,1일 전,에코프로비엠 배터리,"같은 계열사인 에코프로비엠(5.46%), 에코프로(7.22%), 에코프로에이치엔(10.00%) 등도 주가가 올랐다. 에코프로머티리얼즈는 17일 에코프로그룹 계열사... 2017년 설립된 에코프로머티리얼즈는 전구체를 대량 생산하는 기업이다. 전구체는 핵심 요소인 양극재 핵심 원료로 머티리얼즈는...",2023-11-21,없는 값
http://news.heraldcorp.com/view.php?ud=20231109000231,43,"에코프로머티리얼즈 IPO, PE업계도 ‘주시’ [투자360]",헤럴드경제언론사 선정,1주 전,에코프로비엠 배터리,"UC는 고출력을 낼 수 있는 차세대 에너지저장장치로, 이차전지와 리튬이온배터리 등 기존 배터리의 대체제로 부각된다. LS머트리얼즈에는 PEF 운용사... 에코프로비엠의 경우 올해 4000억원 규모의 전환사채(CB)를 발행했으며 EV/EBITDA는 40배 수준에서 결정됐다. 해당 CB 가운데 2000억원은...",2023-11-21,없는 값
http://www.edaily.co.kr/news/newspath.asp?newsid=02318966635803752,44,"에코프로, 인니 니켈제련소 추가 투자…광물 자립도 강화",이데일리,1주 전,에코프로비엠 배터리,에코프로(086520)가 중국의 전구체 생산기업 거린메이(GEM)의 인도네시아 니켈 제련소에 추가 투자하며 이차전지(배터리) 핵심 광물인 니켈 자립도... QMB에서 공급받은 니켈은 에코프로 계열사 에코프로머티리얼즈가 이차전지용 전구체 원료인 황산니켈로 전환한 뒤 전구체로 제조해 (247540)...,2023-11-21,없는 값
http://www.newsis.com/view/?id=NISX20231030_0002501055&cID=10403&pID=15000,45,"에코프로머티리얼즈, 오늘부터 수요예측…증권가 전망은",뉴시스언론사 선정,3주 전,에코프로비엠 배터리,"연구원은 ""에코프로머티리얼즈는 하이니켈 양극재용 전구체 생산 전문 업체로 2027년 생산능력 기준 비(非)중국 전구체 업체 중 1위""라며 ""배터리... 9배이지만, 회사의 매출 비중 대부분을 차지하는 에코프로비엠이 포함된 국내 양극재 업체들의 2025년 실적기준 평균 PER은 31.8배""라고 말했다. 전혜영...",2023-11-21,없는 값
https://dealsite.co.kr/articles/112889,46,"에코프로머티리얼즈, 신규 고객사 확보 잰걸음",딜사이트,7일 전,에코프로비엠 배터리,"2022년 말 에코프로비엠향 매출비중은 92.8%로 절대적이다. 전구체는 배터리 4대 구성요소 중 하나인 양극재 핵심 원재료다. 전구체에 리튬을 첨가하면 양극재가 되는데, 이 합성 기술은 양극재 가격과 품질을 좌우하고 나아가 전기차 의 에너지 밀도, 수명, 안전성을 결정짓는다. 전기차 전환이...",2023-11-21,없는 값
http://news.mt.co.kr/mtview.php?no=2023110810044252235,47,"153만→73만원, 황제주의 몰락…""에코프로 팔아라"" 냉정한 평가",머니투데이언론사 선정,1주 전,에코프로비엠 배터리,에코프로와 에코프로비엠은 올해 개인 투자자들의 사랑을 한 몸에 받으며 주가가 크게 뛰었다. 금양 전 홍보이사이자 '배터리아저씨'로 불리는 박순혁 작가의 적극 매수 추천이 한몫했다. 에코프로의 경우 올초 11만원으로 시작했으나 최고 153만9000원까지 치솟았다. 이 기간 약 14배 오른 셈이다....,2023-11-21,없는 값
https://biz.newdaily.co.kr/site/data/html/2023/11/07/2023110700382.html,48,"에코프로머티리얼즈, 공모가 희망밴드 '최하단'… 내일부터 일반청약",뉴데일리,2주 전,에코프로비엠 배터리,에코프로와 에코프로비엠은 상한가를 기록하며 강세를 보인 바 있다. 이에 일각에선 다가올 일반 공모청약에서 수요예측 부진을 뒤집는 흥행이 나올 거란 전망이 나온다. 회사는 이번 상장을 통해 확보된 공모자금을 추가 공장 등 설비투자와 원재료 매입 등에 활용할 예정이다. 친환경 시장의...,2023-11-21,없는 값
http://moneys.mt.co.kr/news/mwView.php?no=2023110814381688870,49,"에코프로 주가 하락에 뿔난 투자자… ""불법 공매도 근절, 전산화해야""",머니S언론사 선정,1주 전,에코프로비엠 배터리,2차전지 에코프로의 주가가 하락세를 지속하는 가운데 '배터리 아저씨' 박순혁 작가를 추종하는 투자자들이 금융감독원 앞으로 모였다. 정부가... 에코프로와 에코프로비엠은 공매도 전면 금지가 시행된 지난 6일 상한가를 기록했지만 7일에는 만 3.74% 오르고 은 4.85% 하락했다. 8일...,2023-11-21,없는 값
http://www.fnnews.com/news/202311080854328621,50,"에코프로비엠, 실적 추정치 하향...""수급 팬덤 여전히 강해"" -유진",파이낸셜뉴스,1주 전,에코프로비엠 배터리,"이어 ""수급 요인들은 전기차 시장, 국내 배터리 업체들의 경쟁력 등 펀더멘탈 요인들의 보조적 기능을 할 뿐""이라며 ""수급 이슈가 걷히게 되면 한국 배터리업체들의 밸류에이션도 해외 경쟁업체들 대비 적당한 수준의 프리미엄 영역으로 회귀할 것""이라고 했다. 의 4·4분기 예상 매출은...",2023-11-21,없는 값
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311071720363840104296,52,"[더벨][IPO 모니터]'배터리 전해액' 프로그린테크, 상장 채비 '착착'",더벨,1주 전,에코프로비엠 배터리,"LG에너지솔루션, 삼성SDI 등 배터리 완성품 생산업체보다 에코프로비엠, 엘앤에프 등 소재 기업으로 뭉칫돈이 쏠렸다. 그 뒤 고금리 여파에 주가가 지속적으로 하락했으나 여전히 주가수익비율(PER)이 높게는 100배를 웃돌고 있다. 전해액을 생산하는 엔켐도 지난해 당기순이익 218억원에 1조원 수준의...",2023-11-21,없는 값
https://www.cstimes.com/news/articleView.html?idxno=567944,53,"인하대, 배터리 전후방 우수기업 초청 '취업설명회' 진행",컨슈머타임스,5일 전,에코프로비엠 배터리,"컨슈머타임스=안우진 기자 | 인하대학교(총장 조명우)는 최근 배터리 취업 강화 프로그램인 '배터리 전후방 우수기업 초청 취업설명회'를 진행했다고 15일 밝혔다. 인하대학교 이차전지사업단이 진행한 이번 취업설명회에는 SK온, 오알켐, , 한솔케미칼 등 4개 기업에서 참여했다. 기업 내...",2023-11-21,없는 값
http://www.consumernews.co.kr/news/articleView.html?idxno=691978,55,배터리 부품업체 매출 늘었지만 수익성 쪼그라들어...에코프로비엠 홀로 선방,소비자가 만드는 신문,2주 전,에코프로비엠 배터리,"7일 3분기 기준 매출 규모 3조~5조 원대의 배터리 부품업체 에코프로비엠, 엘앤에프(대표 최수안), 포스코퓨처엠(대표 김준형) 등 3사의 3분기 누적 실적을 살펴본 결과 매출은 일제히 늘었지만 영업이익은 모두 감소했다. 매출 증가 폭이 가장 큰 곳은 이다. 5조7204억 원으로 전년 동기 대비 67.6...",2023-11-21,없는 값
https://www.seoul.co.kr/news/newsView.php?id=20231108500179&wlog_tag3=naver,57,“배터리 아저씨가 사라고 했는데”…‘반의 반토막’ 위기 K배터리에 주주들 ‘절규’,서울신문언론사 선정,1주 전,에코프로비엠 배터리,"K배터리에 투자한 개미들의 실망과 분노가 커지고 있다. 8일 오후 3시 현재 에코프로는 전 거래일보다 13.4% 하락한 74만 6000원, 에코프로비엠은 10.02% 내린 25만 6000원에 거래되고 있다. 다른 이차전지 종목들도 사정은 비슷하다. 개미들은 종목토론방이나 블로그 등을 통해 ‘K 전도사’로 불리는...",2023-11-21,없는 값
http://www.opinionnews.co.kr/news/articleView.html?idxno=90199,58,"주가 널뛰는 에코프로비엠, 증권가는 ""눈높이 낮춰라""",오피니언뉴스,1주 전,에코프로비엠 배터리,"증권가에서 에코프로비엠의 목표주가를 잇따라 하향조정하고 있어 주목된다. 사진=연합뉴스 공매도 금지 조치가 시행된 이후 에코프로비엠이 극심한... 한국 배터리업체들의 밸류에이션도 해외 경쟁 업체들 대비 적당한 수준의 프리미엄 영역으로 회귀할 것으로 판단한다""고 언급했다. 전 연구원 역시...",2023-11-21,없는 값
https://www.news1.kr/articles/5223515,59,'에코프로 신드롬' 일으키더니 공매도 금지까지…2차전지 '개미군단'의 힘,뉴스1,1주 전,에코프로비엠 배터리,가운데서도 에코프로가 주도했다. 전통적인 기관 리서치센터 의견이 아닌 '배터리 아저씨'와 같은 제도권 밖 미디어의 분석을 중심으로 이들은 똘똘... 공매도 거래가 금지된 첫날인 지난 6일 에코프로와 에코프로비엠은 모두 상한가를 기록했다. 다른 2차전지 종목들도 대부분 20%가 넘는 상승세를 보였고...,2023-11-21,없는 값
http://www.fntimes.com/html/view.php?ud=20231117164716771122f8e8c22c_18,60,"에코프로 막내 머티리얼즈, 상장 첫날 ‘따블’ 실패…3형제는 약보합 마감 [증시 마감]",한국금융신문,4일 전,에코프로비엠 배터리,"이날 기존 ‘에코프로 3형제’로 불린 에코프로, 에코프로비엠, 에코프로에이치엔의 주가는 일제히 약세를 보였다. 에코프로는 전장(71만1000원)... 2분기 반등했던 리튬 가격도 7월 이후 재하락을 시작하며 배터리 가격의 추가 하락을 예상한 OEM들의 주문 감소가 확대됐다”며 “현재의 업황은 가격...",2023-11-21,없는 값
https://www.businesspost.co.kr/BP?command=article_view&num=332807,62,"양극재 3사 에코프로비엠 포스코퓨처엠 엘앤에프, '트럼프 존재감'에 먹구름",비즈니스포스트,1주 전,에코프로비엠 배터리,"<그래픽 비즈니스포스트> 미국 대선이 약 1년 앞으로 다가온 가운데 에코프로비엠, 포스코퓨처엠, 엘앤에프 이른바 '양극재 3대장' 종목 주가에 어두운... 이 뿐 아니라 배터리, 양극재 등 밸류체인 내 모든 업종의 투심을 얼어붙게 할 가능성이 있다. 특히 양극재 등 국내 2차전지 관련 종목들의 올해 초 주가...",2023-11-21,없는 값
http://news.heraldcorp.com/view.php?ud=20231110000391,64,"에코프로머티리얼즈 IPO, PE도 주시",헤럴드경제,1주 전,에코프로비엠 배터리,UC는 고출력을 낼 수 있는 차세대 에너지 저장장치로 이차전지와 리튬이온배터리 등 기존 배터리의 대체제로 부각된다. LS머트리얼즈에는 PEF 운용사... 에코프로비엠의 경우 올해 4000억원 규모의 전환사채(CB)를 발행했으며 EV/EBITDA는 40배 수준에서 결정됐다. 해당 CB 가운데 2000억원은...,2023-11-21,없는 값
http://www.investchosun.com/site/data/html_dir/2023/11/15/2023111580085.html,65,[Invest]'내 주식 에코프로 어쩌나'...이차전지 급락 속 '차가운 이성' 찾아가는 증권가,인베스트조선,5일 전,에코프로비엠 배터리,"골드만삭스는 자회사 에코프로비엠의 목표주가를 12만원으로 제시했는데, 이는 보고서 발간 당시 28만4500원보다 57.8% 내린 가격이다.익명을 요구한 증권사 연구원은 “LG엔솔과 SK온을 포함한 주력 배터리사의 3분기 실적이 감소세에 접어들었기 때문에, 이를 근거로 밸류 조정을 해야한다는 것이 시장 합의...",2023-11-21,없는 값
https://www.hankyung.com/article/202311028092r,67,"에코프로머티리얼즈 ""공모가 비싸지 않다…전구체 공장 4배 증설""",한국경제,2주 전,에코프로비엠 배터리,김 대표는 “친환경 배터리 시장 성장으로 전구체 수요가 2027년까지 연평균 30%의 성장을 이어 나갈 것”이라며 “전체 전구체 시장의 절반 이상을... 에코프로머티리얼즈가 생산하는 전구체의 상당량을 현재 에코프로비엠이 소비하고 있지만 2027년에는 외부 판매 비중을 40~50%까지 늘린다는 계획이다....,2023-11-21,없는 값
http://news.tf.co.kr/read/economy/2052865.htm,69,"[박순혁의 '격정 토로'<상>] ""에코프로 손절? 지금은 살 기회, 난 더 샀다""",더팩트언론사 선정,2주 전,에코프로비엠 배터리,"'배터리 아저씨' 2차전지 급락 관련 인터뷰서 본인 주식 계좌 공개 ""현 시장 비효율적이고 비합리적…가치 인정받는 기회 올 것"" 박순혁 작가를 가리키는... △에코프로 △POSCO홀딩스 △에코프로비엠 △LG화학(우) △SK이노베이션 △나노신소재 등으로 구성된 박순혁 작가의 전체 수익률은 여전히 '빨간불'이다....",2023-11-21,없는 값
https://www.news1.kr/articles/5215739,72,테슬라 5% 급락에 에코프로도 3% '뚝'…2차전지株 일제히 하락[핫종목],뉴스1언론사 선정,3주 전,에코프로비엠 배터리,에코프로의 자회사 에코프로비엠(247540)도 같은 시간 5500원(2.59%) 떨어진 20만6500원에 거래중이다. 이 밖에 포스코DX(022100)는 0.80% 엘앤에프(066970)... 간밤 테슬라 전기차 배터리의 주요 공급업체 파나소닉 홀딩스가 전기차 수요가 감소하고 있다며 생산을 줄였다는 소식으로 테슬라의...,2023-11-21,없는 값
http://www.insightkorea.co.kr/news/articleView.html?idxno=122297,73,"""에코프로비엠, 수익성 악화와 금리상승 리스크""",인사이트코리아,1주 전,에코프로비엠 배터리,"하나증권은 8일 에코프로비엠에 대해 3분기는 수익성이 악화됐다고 전했다. 김현수 하나증권 연구원은 ""에코프로비엠의 3분기 매출액은 전년... 그는 ""자동차 기업들의 LFP(리튬인산철) 배터리 탑재가 늘고 있다""며 ""하지만 중국 리스크 및 리사이클링 경제성 감안할 때, LFP가 시장을 완전히 장악할...",2023-11-21,없는 값
http://moneys.mt.co.kr/news/mwView.php?no=2023103115564378040,74,"""형들은 추락하는데"" 상장 도전하는 에코프로머티리얼즈 흥행할까",머니S언론사 선정,2주 전,에코프로비엠 배터리,"에코프로비엠도 지난달 31일 전 거래일 대비 1만5800원(7.45%) 내린 19만6200원에 거래를 종료했다. 최근 일주일 동안 15.97%, 한 달 동안 16.51% 떨어졌다.... 허준서 유진투자증권 연구원은 ""2027년 생산능력 기준 중국 업체를 제외하고 1위""라며 "" 밸류체인 기업들의 탈 중국화가 회사에 우호적인 환경을...",2023-11-21,없는 값
https://www.econovill.com/news/articleView.html?idxno=632756,75,'천당'과 '지옥' 오가는 이차전지 주가 …에코프로그룹 3분기 실적은 '뚝',이코노믹리뷰,1주 전,에코프로비엠 배터리,"특히 에코프로와 에코프로비엠은 공매도 전면 금지 조치 첫 날인(6일) 상한가를 기록하며 주목을 받았지만, 7일 부진한 3분기 실적을 내놓았다. 전날... 업계 관계자는 ""4분기에도 전기차와 전동공구 등 배터리 수요 둔화로 인해 부진한 실적이 이어질 가능성이 있다""며 ""최근 이차전지주들이 실적 둔화와...",2023-11-21,없는 값
http://www.kado.net/news/articleView.html?idxno=1210298,76,LG에너지솔루션·에코프로 등 이차전지株 '와르르',강원도민일보언론사 선정,3주 전,에코프로비엠 배터리,"지수는 간밤 뉴욕 증시를 따라 전장 대비 5.72포인트(0.24%) 오른 2,389.23에 개장했으나, 배터리주 주가가 하락하며 약세로 돌아선 뒤 낙폭을... 코스닥 시총 상위에서도 에코프로비엠(-8.78%), 에코프로(-8.24%), 포스코DX(-6.29%), 엘앤에프[066970](-7.39%) 등 이차전지 종목들이 일제히 큰 폭으로...",2023-11-21,없는 값
